,Artist,Song Title,Full Title,Release Date,Year,Month,Day,Pageviews,url,featured_count,producer_count,writer_count,Song Lyrics,Artist Image,gender,genre,unique_words,total_words,manual_love_count,manual_money_count,manual_violence_count,manual_drugs_count,manual_gendered_count,manual_sadness_count,manual_joy_count,manual_yes_count,manual_no_count,manual_love_word_percent,manual_money_word_percent,manual_violence_word_percent,manual_drugs_word_percent,manual_gendered_word_percent,manual_sadness_word_percent,manual_joy_word_percent,manual_yes_word_percent,manual_no_word_percent,sentiment,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,LS,MD,NN,NNS,NNP,NNPS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,emotion
680,Marvin Gaye,What’s Going On,What's Going On by Marvin Gaye,1971-01-17,1971.0,1.0,17.0,638644,https://genius.com/Marvin-gaye-whats-going-on-lyrics,0,1,3, hey heyhey hey whats happenin hey brother whats happenin boy this is a groovy party hey how you doin man i can dig it yeah brother solid right on whats happenin hey man whats happening woo everything is everything were gonna do a get down today boy ill tell ya  mother mother theres too many of you crying brother brother brother theres far too many of you dying you know weve got to find a way to bring some loving here today yeah  father father we dont need to escalate you see war is not the answer for only love can conquer hate you know weve got to find a way to bring some loving here today oh oh you might also like picket lines sister and picket signs sister dont punish me sister with brutality sister talk to me sister so you can see sister oh whats going on whats going on whats going on whats going on yeah whats going on whats going on oh whats going on  ahahahah in the meantime right on baby woo right on baby woo ahyayayayayaya yayayayaya woo right on baby right on woo ahyayayayayayayayayayaya badaboodoo boobooboodoo boobooboo badaboobooboodoo boobooboobabado  mother mother everybody thinks were wrong oh but who are they to judge us simply cause our hair is long oh you know weve got to find a way to bring some understanding here today ohoh picket lines brother and picket signs brother dont punish me brother with brutality brother come on talk to me brother so you can see brother oh whats going on whats going on yeah whats going on whats going on tell me whats going on whats going on ill tell you whats going on whats going on  woooohoohooh right on baby right on ahyayayayayaya yayayayayayaya woo woo right on ahyayayayayayayayayayaya badaboodoo boobooboodoo badaboobooboodoo badadadadadada  woo right on baby come on right on ahyayayayayayayayayaya woo right on listen ahyayayayayayaya daboodoo boobooboodoo dabooboodoo boobooboo,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,121,324,6,0,0,0,60,1,0,0,4,1.852,0.0,0.0,0.0,18.519,0.309,0.0,0.0,1.235,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,love
681,Marvin Gaye,Sexual Healing,Sexual Healing by Marvin Gaye,1982-09-30,1982.0,9.0,30.0,272040,https://genius.com/Marvin-gaye-sexual-healing-lyrics,0,1,2, get up get up get up get up wake up wake up wake up wake up oh baby now lets get down tonight ooh  baby im hot just like an oven heal me my darling i need some lovin heal me my darling and baby i cant hold it much longer heal me my darling its getting stronger and stronger heal me my darling  and when i get that feeling i want sexual healing sexual healing oh baby makes me feel so fine helps to relieve my mind sexual healing baby is good for me sexual healing is something thats good for me  whenever blue teardrops are falling and my emotional stability is leaving me there is something i can do i can get on the telephone and call you up baby and honey i know youll be there to relieve me the love you give to me will free me if you dont know the thing youre dealing oh i can tell you darling that its sexual healing you might also like get up get up get up get up lets make love tonight wake up wake up wake up wake up cause you do it right  baby i got sick this morning heal me my darling a sea was storming inside of me heal me my darling baby i think im capsizing heal me my darling the waves are rising and rising heal me my darling  and when i get that feeling i want sexual healing sexual healing is good for me makes me feel so fine its such a rush helps to relieve the mind and its good for us sexual healing baby its good for me sexual healing is something thats good for me  and its good for me and its so good to me my baby ohhh come take control just grab a hold of my body and mind soon well be making it honey oh were feeling fine youre my medicine open up and let me in darling youre so great i cant wait for you to operate heal me my darling i cant wait for you to operate  when i get this feeling heal me my darling i need sexual healing oh when i get this feeling heal me my darling i need sexual healing i gotta have sexual healing darling heal me my darling cause im all alone i need sexual healing darling heal me my darling til you come back home please dont procrastinate heal me my darling its not good to masturbate,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,132,422,14,0,0,0,43,0,0,0,4,3.318,0.0,0.0,0.0,10.19,0.0,0.0,0.0,0.948,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
682,Marvin Gaye,Let’s Get It On,Let's Get It On by Marvin Gaye,1973-06-15,1973.0,6.0,15.0,230593,https://genius.com/Marvin-gaye-lets-get-it-on-lyrics,0,2,2, ive been really trying baby trying to hold back this feeling for so long and if you feel like i feel baby then come on oh come on ooh  lets get it on ow baby lets get it on lets love baby lets get it on sugar lets get it on woo  were all sensitive people with so much to give understand me sugar since we got to be here lets live i love you theres nothing wrong with me loving you baby no no and giving yourself to me can never be wrong if the love is true oh baby ooh  now dont you know how sweet and wonderful life can be ooh ooh im asking you baby to get it on with me ooh ooh ooh i aint gonna worry i aint gonna push i wont push you baby so come on come on come on come on come on baby stop beating round the bush hey you might also like lets get it on ooh ooh lets get it on you know what im talkin bout come on baby hey let your love come out if you believe in love lets get it on ooh lets get it on baby this minute oh yeah lets get it on please lets get it on hey hey  i know you know what i been dreamin of dont you baby my whole body wants that feelin of love oh help me woo i aint gonna worry no i aint gonna push i wont push you baby woo come on come on come on come on darling stop beatin round the bush  oh gonna get it on threatenin you baby i wanna get it on you dont have to worry that its wrong if the spirit moves you let me groove you good let your love come down oh get it on come on baby do you know the meaning of being sanctified hey hey girl you give me good feeling so good somethin like sanctified oh do right baby nothing wrong with love if you want to love me just let yourself go oh baby lets get it on right now,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,120,361,26,0,0,0,18,0,1,0,12,7.202,0.0,0.0,0.0,4.986,0.0,0.277,0.0,3.324,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
683,Marvin Gaye,Inner City Blues (Make Me Wanna Holler),Inner City Blues (Make Me Wanna Holler) by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,165292,https://genius.com/Marvin-gaye-inner-city-blues-make-me-wanna-holler-lyrics,0,1,2, rockets moon shots spend it on the havenots money we make it before we see it you take it  oh make me wanna holler the way they do my life yeah make me wanna holler the way they do my life this aint living this aint living no no baby this aint living no no no no  inflation no chance to increase finance bills pile up sky high send that boy off to die  oh make me wanna holler the way they do my life heeyey yeah make me wanna holler the way they do my life oh baby you might also like hang ups let downs bad breaks set backs natural fact is oh honey that i cant pay my taxes  oh make me wanna holler and throw up both my hands yeah it make me wanna holler and throw up both my hands ow  crime is woo increasing trigger happy policing panic is spreading god knows where were heading  oh baby make me wanna holler they don’t understand yeah make me wanna holler they don’t understand  mother mother mother mother everybody thinks were wrong mother mother who are they to judge us mother mother simply cause we wear our hair long mother mother ooh ahyayayayayayayaya oh,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,101,208,4,2,1,0,37,0,1,0,9,1.923,0.962,0.481,0.0,17.788,0.0,0.481,0.0,4.327,Neutral,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
684,Marvin Gaye,I Heard It Through the Grapevine,I Heard It Through the Grapevine by Marvin Gaye,1968-08-26,1968.0,8.0,26.0,155389,https://genius.com/Marvin-gaye-i-heard-it-through-the-grapevine-lyrics,0,1,2, oohooh i bet youre wondering how i knew bout your plans to make me blue with some other guy you knew before between the two of us guys you know i love you more it took me by surprise i must say when i found out yesterday dont you know that  i heard it through the grapevine not much longer would you be mine oh i heard it through the grapevine oh im just about to lose my mind honey honey yeah heard it through the grapevine not much longer would you be my baby  i know a man aint supposed to cry but these tears i cant hold inside losing you would end my life you see cause you mean that much to me you could have told me yourself that you love someone else instead you might also like i heard it through the grapevine not much longer would you be mine oh i heard it through the grapevine and im just about to lose my mind honey honey yeah heard it through the grapevine not much longer would you be my baby  people say believe half of what you see son and none of what you hear but i cant help being confused if its true please tell me dear do you plan to let me go for the other guy you loved before dont you know  i heard it through the grapevine not much longer would you be mine baby i heard it through the grapevine ooh im just about to lose my mind honey honey yeah heard it through the grapevine not much longer would you be my baby  yeah yeah yeah honey honey i know heard it through the grapevine not much longer would you be my baby that youre letting me go yeah yeah yeah said i heard it through the grapevine heard it through the grapevine not much longer would you be my baby ooh heard it through the grapevine yeah yeah yeah,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,113,331,17,0,0,0,37,0,1,1,14,5.136,0.0,0.0,0.0,11.178,0.0,0.302,0.302,4.23,Neutral,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,fear
685,Marvin Gaye,I Want You,I Want You by Marvin Gaye,1976-04-01,1976.0,4.0,1.0,128177,https://genius.com/Marvin-gaye-i-want-you-lyrics,0,2,2, i want you and i want you — the right way the right way babe i want you yes i do but i want you to want me too want me too want you to want me baby and i want you to do right baby just like i want you woo  oh i give you all the love i want in return sweet darling but half a love is all i feel ooh its too bad its just too sad you dont want me now but im going to change your mind someway somehow oh baby  i want you — the right way i want you but i want you to want me too i want you to want me baby just like i want you ooh ooh  this one way love is just a fantasy oh sugar to share is precious pure and fair ooh dont play with something you should cherish for life oh baby dont you want to care aint it lonely out there you might also like i want you i want you — the right way want you baby i want you but i want you to want me too i want you to want me baby oh i want you to get down baby when i get down with you yeah darlin oh ooh just like i want you  get down baby woo have mercy listen precious i wanted you for a long time i wanted you more than you can imagine oh baby so fine ow i want you  the right way baby i want you baby but i want you to want me too baby gotta gotta gotta love me sugar oh the way that i love you woooo i want you,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,88,291,18,0,0,0,12,1,0,1,1,6.186,0.0,0.0,0.0,4.124,0.344,0.0,0.344,0.344,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,sadness
686,Marvin Gaye,Mercy Mercy Me (The Ecology),Mercy Mercy Me (The Ecology) by Marvin Gaye,1971-06-10,1971.0,6.0,10.0,111113,https://genius.com/Marvin-gaye-mercy-mercy-me-the-ecology-lyrics,0,1,1, woahoh oh mercy mercy me oh things aint what they used to be no no where did all the blue skies go poison is the wind that blows from the north and south and east  father woahoh mercy mercy me ah mercy oh things aint what they used to be no no have mercy father oil wasted on the oceans and upon our seas have mercy please have mercy father fish full of mercury please have mercy father  oh oh oh mercy mercy me help us father have mercy please help us father oh things aint what they used to be no no have mercy you oughta help us father radiation underground and in the sky please have mercy ah help us father animals and birds who live nearby are dying oh please help us father father help us father  oh mercy mercy me have mercy mmm mercy father oh things aint what they used to be please have mercy ah mercy father what about this overcrowded land have mercy father oh have mercy father how much more abuse from man can she stand please have mercy mmm  ooh ooh oh no no na na na na my sweet lord na na na my my lord my sweet lord breatheyou might also like,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,81,213,0,0,0,0,51,0,0,0,9,0.0,0.0,0.0,0.0,23.944,0.0,0.0,0.0,4.225,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,sadness
687,Marvin Gaye,Got to Give It Up,Got to Give It Up by Marvin Gaye,1977-03-15,1977.0,3.0,15.0,80595,https://genius.com/Marvin-gaye-got-to-give-it-up-lyrics,0,1,1,"i used to go out to parties and stand around cause i was too nervous to really get down but my body yearned to be free i got up on the floor and thought ""somebody could choose me"" no more standin there beside the walls i done got myself together baby and now im havin a ball as long as youre groovin theres always a chance somebody watchin might wanna make romance move your body ooo baby and dance all night to the groove and feel alright everybodys groovin on like a fool but if you see me spread out and let me in baby just party high and low let me step into your erotic zone move it up turn it round shake it down oooww you might also likeyou can love me when you want to baby this is such a groovy party baby were here face to face everybodys swingin this is such a groovy place all the young ladies are so fine youre movin your body easy with no doubts i know what you thinkin baby you wanna turn me out think im gonna let you do it babe keep on dancin oh baby you got to get it got to give it up keep on dancin you got to get it got to give it up keep on dancin you got to get it got to give it up keep on dancin you got to get it got to give it up keep on dancin you got to get it got to give it up keep on dancin you got to get it oh darling got to give it up ooooh ooooh ooooh ooooh  if you want it baby got to give it up if you want it baby got to give it up want it ah got to give it up if you want it baby got to give it up want it ah got to give it up if you want it baby i got to give it up dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady dancing lady if you want to dance some more dance some more ooh feels so good  dancing oh yeah looks so good ooh look at you baby oh yeah you look so good to you baby my darling got to give it up dancing baby on the floor got to give it up let me see you darling dancin baby  look so good keep on dancin  look so good give it up look at me baby look so good have mercy nonstop express party standing by get down nonstop express  party yall feels good this trance ive got to dance get down lets dance lets shout get funky what its all about lets dance lets shout get funky what its all about lets dance lets shout get funky what its all about lets dance lets shout get funky what its all about lets dance lets shout get funky what its all about lets dance lets shout get funky what its all about lets dance lets shout get funky what its all about lets dance lets shout get funky what its all about hang in there baby got to dance with you baby all night long i could work out single darling or hold  i could dance with you baby all night long i could work out some more baby we go home if you want it sugar got to give it up hit me i got to give it up party with me baby you got to give it up this mornin youve got to give it up ooh ooh lets dance lets shout get funky what its all about ooh ooh lets dance lets shout get funky what its all about the express partys going to be alright lets dance lets shout get funky what its all about lets dance lets shout get funky what its all about lets dance lets shout get funky what its all about lets dance lets shout",https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,167,685,22,0,0,0,18,0,0,0,6,3.212,0.0,0.0,0.0,2.628,0.0,0.0,0.0,0.876,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
688,Marvin Gaye,Trouble Man,Trouble Man by Marvin Gaye,1972-11-21,1972.0,11.0,21.0,49395,https://genius.com/Marvin-gaye-trouble-man-lyrics,0,1,1, i come up hard baby but now im cool i didnt make it sugar playing by the rules i come up hard baby but now im fine im checking trouble sugar moving down the line i come up hard baby but thats okay cause trouble man dont get in my way  i come up hard baby ive been for real baby gonna keep moving gonna go to town i come up hard i come up gettin down theres only three things thats for sure taxes death and trouble oh this ive known baby this ive known sugar yeah aint gonna let it sweat me babe  its got me singing yeah yeah wooooh  i come up hard baby i had to fight took care of my business with all my might i come up hard awful hard i had to win then start all over and win again i come up hard but thats okay cause trouble man dont get in my way hey hey you might also like i know some places and i see some faces i got good connections they dig my directions what people say thats okay they dont bother me no im ready to make it dont care what the weather dont care bout no trouble got myself together i feel that kind of protection thats all around me  i come up hard baby ive been for real baby with the troubled minds im moving going to town i come up hard i come up gettin down theres only three things for sure taxes death and trouble oh this ive known baby this ive known baby aint gonna let it sweat me babe woo oh lord baby  woo i come up hard but now im cool i didnt make it baby playing by the rules i come up hard baby now im fine im checking trouble sugar hey moving down the line oh,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,112,317,14,2,0,0,26,0,0,2,11,4.416,0.631,0.0,0.0,8.202,0.0,0.0,0.631,3.47,Neutral,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,sadness
689,Marvin Gaye,What’s Happening Brother,What's Happening Brother by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,46319,https://genius.com/Marvin-gaye-whats-happening-brother-lyrics,0,1,2, hey baby what you know good im just getting back but you knew i would war is hell when will it end when will people start getting together again are things really getting better like the newspaper said what else is new my friend besides what i read  cant find no work cant find no job my friend money is tighter than its ever been say man i just dont understand whats going on across this land ah whats happening brother yeah whats happening whats happening my man  are they still getting down where we used to go and dance will our ball club win the pennant do you think they have a chance and tell me friend how in the world have you been tell me whats out and i want to know whats in  whats the deal man whats happening whats happening brother whats happening brother ah whats happening brother whats happening my man whoo ah ah whats happening brother say man whoo whats happening brother you might also like whats been shaking up and down the line i want to know because im slightly behind the times,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,102,190,1,1,0,0,33,0,0,0,5,0.526,0.526,0.0,0.0,17.368,0.0,0.0,0.0,2.632,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
690,Marvin Gaye,Save the Children,Save the Children by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,45158,https://genius.com/Marvin-gaye-save-the-children-lyrics,0,1,3, i just want to ask a question who really cares to save a world in despair who really cares ohhh therell come a time therell come a time when the world wont be singing when the world wont be singing flowers wont grow flowers wont grow no bells wont be ringin the bells wont be ringin who really cares who really cares whos willing to try who is willin to try to save the world to save the world thats destined to die that is destined to die when i look at the world when i look at the world it fills me with sorrow it fills me with sorrow little children today children today are really gonna suffer tomorrow really suffer tomorrow oh what a shame what a shame such a bad way to live such a bad way to live oh who is to blame who is to blame we cant stop living when we cant stop living ohhh live live live for life live for life but let live everybody live life for the children live life for the children oh for the children you see lets oh lets save the children oh letslets save all the children save the babies save the babies and if you want to love you got to save the babies oh youve got the feeling youve got the feeling you will save the babies all of the children you might also like but who really cares whos willing to try yeah to save our world yeah to save our sweet world to save a world that is destined to die ohohoh la la la la la la la la la ohoh oh dig it everybody,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,92,284,1,0,0,0,28,0,0,0,1,0.352,0.0,0.0,0.0,9.859,0.0,0.0,0.0,0.352,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
691,Marvin Gaye,Flyin’ High (In the Friendly Sky),Flyin' High (In the Friendly Sky) by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,40103,https://genius.com/Marvin-gaye-flyin-high-in-the-friendly-sky-lyrics,0,1,1, flying high in the friendly sky flying high without ever leaving the ground no rest of the folks are tired and weary oh lord and have laid their bodies down i go to the place where danger awaits me and its bound to forsake me so stupid minded i cant help it so stupid minded but i go crazy when i cant find it in the morning ill be alright my friend but soon the night will bring the pains the pain awful pain  flying high in the friendly sky without ever leaving the ground and i aint seen nothing but trouble baby nobody really understands no no and i go to the place where good feeling awaits me self destructions in my hand oh lord so stupid minded oh but i go crazy when i cant find it well i know im hooked my friend to the boy who makes slaves out of men and oh believe me you might also like flying high in a friendly sky flying high in a friendly sky,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,88,175,1,0,0,0,21,0,0,0,6,0.571,0.0,0.0,0.0,12.0,0.0,0.0,0.0,3.429,Negative,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,sadness
692,Marvin Gaye,Distant Lover,Distant Lover by Marvin Gaye,1973-08-28,1973.0,8.0,28.0,34029,https://genius.com/Marvin-gaye-distant-lover-lyrics,0,1,3," distant lover lover lover lover lover ooh so many miles away ooh heaven knows that i long for you every night every night and sometimes i yearn through the day  distant lover ooh lover lover lover lover you should think about me say a prayer for me please please baby think about me sometimes think about me here here in misery save me baby save me baby save me baby misery please save me baby please  baby as i reminisce ah baby through our joyful summer together oh baby the promises we made all the daily letters then all of a sudden everything seemed to explode wow now i gaze out my window sugar down a lonesome road  distant lover lover lover lover ooh sugar how can you treat my heart so mean and cruel didnt you know sugar that every moment that i spent with you every moment i treasured it every moment like it was precious jewel ah baby save me baby save me baby save me baby lord have mercy please save me baby please ooh you might also like oh baby dont go please come back baby something i want to say lover lover lover when you left you took all of me with you my lord i wonder do you want to hear me scream plead and plead ""please"" every moment oh please baby every moment come back home little girl every moment oh baby every moment please",https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,106,243,52,0,0,0,16,0,3,1,3,21.399,0.0,0.0,0.0,6.584,0.0,1.235,0.412,1.235,Negative,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
693,Marvin Gaye,Just to Keep You Satisfied,Just to Keep You Satisfied by Marvin Gaye,1973-08-28,1973.0,8.0,28.0,28414,https://genius.com/Marvin-gaye-just-to-keep-you-satisfied-lyrics,0,1,3, you were my wife my life my hopes and dreams for you to understand what this means i shall explain i stood all the jealousy all the bitching too yes id forget it all once in bed with you oh darling how could we end up like this oh baby let me reminisce  oh and when we woo stopped the hands of time you set my soul on fire my one desire was to love you and think of you with pride and keep you satisfied oh baby oh baby we could not bear the mental strain leave you i never meant to now you see how much you hurt me but if you ever need me ill be by your side though the many happy times we had can really never outweigh the bad oh ill never love nobody like i loved you baby  its time for us to say farewell farewell my darling maybe well meet down the line its too late for you and me its too late for you and i much too late for you to cry its too late for you and me much too late for you and i its too late for you and me much too late for you to cry baby ah we tried god knows we tried now its too late to live and love and ah its too late baby its too late for you and me much too late for you to cry oh oh oh its much too late you might also like ah well all we can do is we can both try to be happy,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,114,271,10,0,0,0,9,0,4,1,5,3.69,0.0,0.0,0.0,3.321,0.0,1.476,0.369,1.845,Neutral,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,sadness
694,Marvin Gaye,God Is Love,God Is Love by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,25813,https://genius.com/Marvin-gaye-god-is-love-lyrics,0,1,4, talk about talk about  oh dont go and talk about my father ah talk about my father god is my friend jesus is my friend he made this world for us to live in he made this world and gave us everything lord gave us everything and all he asks of us peace is we give each other love oh yeah  dont go and talk about my father dont talk about oh no no cause god is my friend jesus is my friend he loves us whether or not we know it just loves us oh yeah and hell forgive all our sins hell forgive our sins oh yeah and all he asks of us oh yeah is we give each other love oh yeah  love your mother she bore you love your father he works for you love your sister shes good to you love your brother love your brother love  dont go and talk about my father talk about hes good to us god is my friend jesus is my friend yes he is and when we call on him for mercy mercy father hell be merciful my friend oh yeah oh yes he will yes he will all he asks of us i knowyou might also like,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,73,210,10,0,0,0,45,0,0,3,5,4.762,0.0,0.0,0.0,21.429,0.0,0.0,1.429,2.381,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,love
695,Marvin Gaye,Sunny,Sunny by Marvin Gaye,,1966.0,7.0,,22454,https://genius.com/Marvin-gaye-sunny-lyrics,0,1,1, sunny yesterday my heart was filled with rain sunny you smiled at me and really eased the pain oh the dark days are done and the bright days are here my sunny one shines so sincere sunny one so true i love you  sunny thank you for the sunshine bouquet sunny thank you for the love youve brought my way you gave to me your all and all now i feel about ten feet tall oh sunny one so true i love you  sunny thank you for the truth youve let me see yeah sunny thank you for the facts from a to z oh my life was torn like wind blown sand then a rock was formed when you held my hand sunny one so true i love you yes yes  sunny thank you for that smile upon your face sunny thank you for that gleam that flows with grace oh youre my spark of natures fire youre my sweet complete desire sunny one so true i love you you might also like sunny thank you for that smile upon your face sunny thank you for that gleam that flows with grace oh youre my spark of natures fire youre my sweet complete desire oh sunny one so true i love you,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,86,213,7,0,0,0,13,0,3,3,1,3.286,0.0,0.0,0.0,6.103,0.0,1.408,1.408,0.469,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
696,Marvin Gaye,"When Did You Stop Loving Me, When Did I Stop Loving You","When Did You Stop Loving Me, When Did I Stop Loving You by Marvin Gaye",1978-12-15,1978.0,12.0,15.0,22306,https://genius.com/Marvin-gaye-when-did-you-stop-loving-me-when-did-i-stop-loving-you-lyrics,0,1,1, you know when you say your marriage vows theyre supposed to be for real i mean if you think back about what you really said you know about honor and loving and obeying until death do us part and all but it shouldnt be that way it should it should it shouldnt be lies because though it turns out to be lies if you dont honor what you said youve lied to god the words should be changed  ooh now as i recall we tried a million times again again and again and that isnt all and that isnt all i gave my love to you each time to make amends ooh baby suddenly i start to realize i cant make it pretty birds fly away i had to leave you for my healths sake what to do make you pay for leaving you my fine is to pay forever so if a fresh new love comes in i wont say those words again instead ill say ill try to love and protect you with all my heart as long as you want me to baby ooh if i love again im gonna try a new way this time memories of the things we did some were proud of some we hid so when two people have to part sometimes it makes them stronger you might also likedo you remember all of the bullshit baby yeah yeah you say you love me with all your heart if you ever loved me with all of your heart youd never take a million dollars to part  i really tried you know i tried oh baby although we tried all of those promises was nothin but lies but i really tried you know how hard i tried really tried all that rehearsing baby we really lied didnt we baby and on top of that you have scandalized my name ooh  what i cant understand is if you love me how could you turn me in to the police ooh didnt i love you good and try to take care of you best i could you were so divine and your love was like mellow wine pains of love miles of tears enough to last me for my lifetime broken hearts last for years so break away to the newday sunshine one thing i can promise friend ill never be back again but im not really bitter babe all the luck in the world i wish you all the luck and all the love in the world all the good love in the world good luck in the world ooh but i know youll never be satisfied luck in the world no you still want me standin by your side good love in the world memories haunt you all the time i will never leave your mind got judgment on your side youve said bad things and youve lied still i remember some of the good things baby like love after dark and picnics in parks those are the days ill not forget in my life id rather remember remember the joy we shared baby id rather remember all the fun we had all i ever really wanted was to love you and treat you right all we did was fuss and fight it dont matter baby take a lesson from it all ooh hey come on come on come on i never thought id see the day when youd put me through what you put me through you tried your best you say i gave you no rest  when did you stop loving me when did i stop loving you when did you stop loving me when did i stop loving you ooh when did you stop loving me when did i stop loving you,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,222,632,28,1,0,0,43,1,1,0,14,4.43,0.158,0.0,0.0,6.804,0.158,0.158,0.0,2.215,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
697,Marvin Gaye,Right On,Right On by Marvin Gaye,1971-05-21,1971.0,5.0,21.0,21644,https://genius.com/Marvin-gaye-right-on-lyrics,0,1,2, hey baby thats alright people i know thats alright everyday thats alright oh when we love each other  i know thats alright oh just feel it feel it oh everybody feel it god know thats alright yes  some of us were born with money to spend some of us were born for races to win some of us are aware that its good for us to care some of us feel the icy wind of poverty blowing in the air  for those of us who simply like to socialize for those of us who tend the sick and heed the peoples cries let me say to you right on  oh feel it feel yeah oh oh oh lord lord lord people and i say right on honey right on you might also like for those of us who live where peace is craved for those of us who live where hatred is enslaved alright for those of us who live a life yeah surrounded by good fortune and wealth talk about it  for those of us who live a life hey hey hey enjoying ourselves for those of us who got drowned in the sea of happiness for the soul that takes pride in his god and himself and everything else   love love sweet love love wonderful love ah true love love love for your brother and love love for god love ah pure love  ah true love can conquer hate every time give out some love and youll find peace sublime and my darling one more thing if you let me i will take you to live where love is king ah baby,https://images.genius.com/ee7f453224dcc21cb8b8cf57475530dc.217x217x1.png,male,soul,121,274,19,1,0,0,23,1,3,1,3,6.934,0.365,0.0,0.0,8.394,0.365,1.095,0.365,1.095,Positive,6,2,9,1,45,40,22,1,1,0,6,65,29,1,1,1,1,22,10,22,2,1,4,14,3,33,5,5,4,26,14,1,1,1,1,joy
